"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"광진구","학원","1000042917","서울학원","서울특별시 광진구 자양로42길 2","/ 2층 (구의동)","입시.검정 및 보습","보통교과","보습/","보습","156","248","","Y","N","143819","개원","19951016","","","19951016","20220508"
"광진구","학원","1000042922","전문가집단보습학원","서울특별시 광진구 용마산로 111","3층(중곡동)","입시.검정 및 보습","보통교과","보습/","보습","72","43","","Y","N","143884","개원","19950918","","","19950918","20220508"
"광진구","학원","1000042942","유니크(Unique)보습학원","서울특별시 광진구 뚝섬로 590","/ 5층 (자양동/ 아주빌딩)","입시.검정 및 보습","보통교과","보습/","보습","255","150","","Y","N","05092","개원","19950930","","","19950930","20220508"
"광진구","학원","1000042949","위드스카이학원","서울특별시 광진구 뚝섬로56길 21","(2층) (자양동)","입시.검정 및 보습","보통교과","","보습","172","65","","Y","N","143873","개원","19951023","","","19951023","20220508"
"광진구","학원","1000042982","올림피아드보습학원","서울특별시 광진구 아차산로 376","(2~5층) (자양동)","입시.검정 및 보습","보통교과","보습/","보습","654","299","","N","N","143851","개원","19951128","","","19951128","20220508"
"광진구","학원","1000043073","광개토아카데미보습학원","서울특별시 광진구 용마산로 114","/  3층 (중곡동)","입시.검정 및 보습","보통교과","보습/","보습","320","84","","Y","N","04941","개원","19960319","","","19960319","20220508"
"성동구","학원","1000043117","이아이이(EiE)새서영학원","서울특별시 성동구 무학봉15길 17-1","(하왕십리동)","입시.검정 및 보습","보통교과","","보습","169","105","","Y","N","133020","개원","19960229","","","19960229","20220508"
"광진구","학원","1000043170","성심보습학원","서울특별시 광진구 능동로13길 102","(화양동)","입시.검정 및 보습","보통교과","보습/","보습","279","70","","Y","N","143916","개원","19960724","","","19960724","20220508"
"광진구","학원","1000043192","공신보습학원","서울특별시 광진구 동일로 274","(3층) (군자동)","입시.검정 및 보습","보통교과","보습/","보습","134","93","","Y","N","143839","개원","19961023","","","19961023","20220508"
"광진구","학원","1000043201","한국보습학원","서울특별시 광진구 아차산로 201","/ 동성빌딩 3층 (화양동)","입시.검정 및 보습","보통교과","보습/","보습","761","100","","Y","N","05020","개원","19961125","","","19961125","20220508"
"광진구","학원","1000043327","진학학원","서울특별시 광진구 군자로 138","(군자동)","입시.검정 및 보습","보통교과","보습/","보습","125","119","","Y","N","143837","개원","19971210","","","19971210","20220508"
"광진구","학원","1000043354","탑(Top)고려보습학원","서울특별시 광진구 능동로 373","(중곡동/고려학원)","입시.검정 및 보습","보통교과","보습/","보습","690","169","","Y","N","143899","개원","19980311","","","19980311","20220508"
"성동구","학원","1000043399","성수아인스보습학원","서울특별시 성동구 상원길 46","/ 3층 일부 (성수동1가)","입시.검정 및 보습","보통교과","보습/","보습","60","75","","Y","N","04790","개원","19980707","","","19980707","20220508"
"광진구","학원","1000043404","서울관악보습학원","서울특별시 광진구 아차산로 635","/ 한수상가 2층 9/10/11 (광장동)","입시.검정 및 보습","보통교과","보습/","보습","65","45","","N","N","04964","개원","19980709","","","19980709","20220508"
"광진구","학원","1000043416","해강학원","서울특별시 광진구 광나루로 621","(광장동)","입시.검정 및 보습","보통교과","","보습","18","74","","Y","N","143815","개원","19980827","","","19980827","20220508"
"광진구","학원","1000043434","가주수학학원","서울특별시 광진구 자양번영로 26","/ 3~4층 (자양동/두영빌딩)","입시.검정 및 보습","보통교과","보습/","보습","190","169","","Y","N","143865","개원","19981029","","","20040213","20220508"
"성동구","학원","1000043504","토트라수학학원","서울특별시 성동구 난계로 35","5층(금호동1가)","입시.검정 및 보습","보통교과","보습/","보습","180","176","","Y","N","133800","개원","19990208","","","19990208","20220508"
"성동구","학원","1000043533","영재프리즘보습학원","서울특별시 성동구 독서당로 381","현대종합상가 302.3(응봉동)","입시.검정 및 보습","보통교과","보습/","보습","360","70","","Y","N","133770","개원","19990715","","","19990715","20220508"
"광진구","학원","1000043657","중앙보습학원","서울특별시 광진구 영화사로 34","/ 2층 (중곡동)","입시.검정 및 보습","보통교과","보습/","보습","829","91","","Y","N","04950","개원","20000616","","","20000616","20220508"
"광진구","학원","1000043670","이엠보습학원","서울특별시 광진구 영화사로 59-1","(중곡동)","입시.검정 및 보습","보통교과","보습/","보습","54","60","","Y","N","143889","개원","20000828","","","20000828","20220508"
"광진구","학원","1000043685","씨원수학학원","서울특별시 광진구 아차산로 499","/ 304호/305호 (광장동/청구아파트)","입시.검정 및 보습","보통교과","","보습","50","72","","Y","N","143757","개원","20001016","","","20001016","20220508"
"성동구","학원","1000043689","제일보습학원","서울특별시 성동구 독서당로 335","(금호동1가/서희빌딩)","입시.검정 및 보습","보통교과","보습/","보습","405","70","","Y","N","133801","개원","20001027","","","20001027","20220508"
"성동구","학원","1000043697","태영학원","서울특별시 성동구 독서당로 210","3층 (옥수동)","입시.검정 및 보습","보통교과","보습/","보습","74","48","","Y","N","133839","개원","20001123","","","20001123","20220508"
"광진구","학원","1000043734","하이스트자양보습학원","서울특별시 광진구 뚝섬로 587","/ 3층 2호 (자양동)","입시.검정 및 보습","보통교과","보습/","보습","471","100","","Y","N","05068","개원","20010305","","","20010305","20220508"
"광진구","학원","1000043745","두드림(Do Dream)학원","서울특별시 광진구 아차산로65길 14","/ 2층 202호 (구의동/ 센츄리빌딩)","입시.검정 및 보습","보통교과","보습/","보습","80","136","","Y","N","05034","개원","20010324","","","20010324","20220508"
"광진구","학원","1000043757","비젼아카데미보습학원","서울특별시 광진구 군자로 80","(군자동)","입시.검정 및 보습","보통교과","보습/","보습","360","62","","Y","","143840","개원","20010509","","","20010509","20220508"
"광진구","학원","1000043781","와이즈만영재보습학원","서울특별시 광진구 광나루로 556","2층일부(구의동)","입시.검정 및 보습","보통교과","보습/","보습","88","173","","Y","N","143961","개원","20010821","","","20010821","20220508"
"광진구","학원","1000043784","최고수보습학원","서울특별시 광진구 아차산로 621","3층일부(광장동)","입시.검정 및 보습","보통교과","","보습","290","88","","Y","N","143810","개원","20010831","","","20010831","20220508"
"성동구","학원","1000043791","디딤돌수학보습학원","서울특별시 성동구 고산자로2길 6-6","(응봉동)","입시.검정 및 보습","보통교과","보습/","보습","58","69","","Y","N","133852","개원","20010920","","","20010920","20220508"
"광진구","학원","1000043801","대치동에듀케이션보습학원","서울특별시 광진구 긴고랑로13길 47","(2층) (중곡동)","입시.검정 및 보습","보통교과","보습/","보습","72","72","","N","N","143900","개원","20011102","","","20011102","20220508"
"광진구","학원","1000043848","한국사관보습학원","서울특별시 광진구 용마산로24길 6","(중곡동)","입시.검정 및 보습","보통교과","보습/","보습","115","96","","N","N","143883","개원","20020319","","","20020319","20220508"
"광진구","학원","1000043851","YBM잉글루자양제1학습관보습학원","서울특별시 광진구 뚝섬로36길 15","(4층) (자양동)","입시.검정 및 보습","보통교과","보습/","보습","241","58","","Y","N","143862","개원","20020409","","","20020409","20220508"
"성북구","학원","1000044568","으뜸보습학원","서울특별시 성북구 정릉로27길 25","(정릉동)","입시.검정 및 보습","보통교과","보습/","보습","10","192","","N","","136845","개원","19890320","","","19890320","20220508"
"성북구","학원","1000044579","안암보습학원","서울특별시 성북구 종암로19길 13","3층 (종암동)","입시.검정 및 보습","보통교과","보습/","보습","64","136","","Y","N","136861","개원","19890403","","","19890403","20220508"
"강북구","학원","1000044622","강북고려학원","서울특별시 강북구 삼양로 463","/ 3층 (수유동)","입시.검정 및 보습","보통교과","보습/","보습","511","73","","N","N","01030","개원","19890515","","","19890515","20220508"
"성북구","학원","1000044892","일등급수학학원","서울특별시 성북구 종암로5길 21","/ 2층 (종암동)","입시.검정 및 보습","보통교과","보습/","보습","134","67","","Y","N","136860","개원","19891108","","","19891108","20220508"
"성북구","학원","1000044904","안선생보습학원","서울특별시 성북구 종암로 73","/ 4층 일부 (종암동)","입시.검정 및 보습","보통교과","보습/","보습","120","66","","N","","136858","개원","19891109","","","19891109","20220508"
"강북구","학원","1000044990","강북세종학원","서울특별시 강북구 도봉로67길 35","/ 4층 일부 좌측 (미아동/홍보빌딩)","입시.검정 및 보습","보통교과","보습/","보습","216","72","","Y","N","142810","개원","19890711","","","19890711","20220508"
"성북구","학원","1000045167","아이즈학원","서울특별시 성북구 서경로 55","/ 4층 일부 (정릉동/ 서륭빌딩)","입시.검정 및 보습","보통교과","보습/","보습","96","68","","Y","N","136846","개원","19900310","","","19900310","20220508"
